location,type,long,lat
FKNMS1,Sanctuary,-80.35874,25.32524
FKNMS1,Sanctuary,-80.35871,25.32518
FKNMS1,Sanctuary,-80.35871,25.32511
FKNMS1,Sanctuary,-80.35869,25.32506
FKNMS1,Sanctuary,-80.35847,25.32494
FKNMS1,Sanctuary,-80.35829,25.3249
FKNMS1,Sanctuary,-80.3581,25.32481
FKNMS1,Sanctuary,-80.35799,25.32482
FKNMS1,Sanctuary,-80.35788,25.32482
FKNMS1,Sanctuary,-80.35768,25.3247
FKNMS1,Sanctuary,-80.3575,25.32462
FKNMS1,Sanctuary,-80.35739,25.32457
FKNMS1,Sanctuary,-80.35726,25.32456
FKNMS1,Sanctuary,-80.35704,25.32462
FKNMS1,Sanctuary,-80.35696,25.32466
FKNMS1,Sanctuary,-80.35678,25.32493
FKNMS1,Sanctuary,-80.35649,25.32516
FKNMS1,Sanctuary,-80.3563,25.32536
FKNMS1,Sanctuary,-80.35622,25.32539
FKNMS1,Sanctuary,-80.3561,25.3254
FKNMS1,Sanctuary,-80.35592,25.32539
FKNMS1,Sanctuary,-80.35583,25.32546
FKNMS1,Sanctuary,-80.3557,25.3256
FKNMS1,Sanctuary,-80.3556,25.32574
FKNMS1,Sanctuary,-80.35543,25.3258
FKNMS1,Sanctuary,-80.3553,25.32588
FKNMS1,Sanctuary,-80.35495,25.32601
FKNMS1,Sanctuary,-80.35463,25.32609
FKNMS1,Sanctuary,-80.35443,25.32611
FKNMS1,Sanctuary,-80.35433,25.32612
FKNMS1,Sanctuary,-80.35411,25.32616
FKNMS1,Sanctuary,-80.35396,25.32613
FKNMS1,Sanctuary,-80.35326,25.32618
FKNMS1,Sanctuary,-80.35302,25.32618
FKNMS1,Sanctuary,-80.35276,25.3261
FKNMS1,Sanctuary,-80.35233,25.32604
FKNMS1,Sanctuary,-80.35212,25.326
FKNMS1,Sanctuary,-80.352,25.32602
FKNMS1,Sanctuary,-80.35192,25.32602
FKNMS1,Sanctuary,-80.3517,25.32592
FKNMS1,Sanctuary,-80.35126,25.32598
FKNMS1,Sanctuary,-80.35112,25.32596
FKNMS1,Sanctuary,-80.35096,25.32595
FKNMS1,Sanctuary,-80.35081,25.32599
FKNMS1,Sanctuary,-80.35065,25.32614
FKNMS1,Sanctuary,-80.35054,25.3263
FKNMS1,Sanctuary,-80.35046,25.32639
FKNMS1,Sanctuary,-80.35036,25.32645
FKNMS1,Sanctuary,-80.35025,25.32661
FKNMS1,Sanctuary,-80.35015,25.32668
FKNMS1,Sanctuary,-80.3501,25.32668
FKNMS1,Sanctuary,-80.35009,25.32666
FKNMS1,Sanctuary,-80.35012,25.32659
FKNMS1,Sanctuary,-80.35012,25.32653
FKNMS1,Sanctuary,-80.34996,25.3263
FKNMS1,Sanctuary,-80.34988,25.32625
FKNMS1,Sanctuary,-80.3498,25.32624
FKNMS1,Sanctuary,-80.34957,25.3263
FKNMS1,Sanctuary,-80.34941,25.32634
FKNMS1,Sanctuary,-80.3493,25.32639
FKNMS1,Sanctuary,-80.34922,25.32638
FKNMS1,Sanctuary,-80.34912,25.32639
FKNMS1,Sanctuary,-80.34907,25.32638
FKNMS1,Sanctuary,-80.349,25.3263
FKNMS1,Sanctuary,-80.34893,25.32625
FKNMS1,Sanctuary,-80.34896,25.3262
FKNMS1,Sanctuary,-80.34899,25.32596
FKNMS1,Sanctuary,-80.34897,25.32577
FKNMS1,Sanctuary,-80.3489,25.32565
FKNMS1,Sanctuary,-80.34893,25.32518
FKNMS1,Sanctuary,-80.34889,25.32478
FKNMS1,Sanctuary,-80.34883,25.32453
FKNMS1,Sanctuary,-80.34884,25.32449
FKNMS1,Sanctuary,-80.349,25.32458
FKNMS1,Sanctuary,-80.34903,25.32458
FKNMS1,Sanctuary,-80.34913,25.32445
FKNMS1,Sanctuary,-80.34915,25.32437
FKNMS1,Sanctuary,-80.34913,25.32433
FKNMS1,Sanctuary,-80.34899,25.32439
FKNMS1,Sanctuary,-80.34891,25.32433
FKNMS1,Sanctuary,-80.3488,25.3241
FKNMS1,Sanctuary,-80.34883,25.32403
FKNMS1,Sanctuary,-80.34883,25.32399
FKNMS1,Sanctuary,-80.34868,25.32391
FKNMS1,Sanctuary,-80.34864,25.32386
FKNMS1,Sanctuary,-80.34861,25.32376
FKNMS1,Sanctuary,-80.34862,25.3237
FKNMS1,Sanctuary,-80.34873,25.32363
FKNMS1,Sanctuary,-80.34878,25.32359
FKNMS1,Sanctuary,-80.34878,25.32345
FKNMS1,Sanctuary,-80.3488,25.32331
FKNMS1,Sanctuary,-80.34878,25.32326
FKNMS1,Sanctuary,-80.3487,25.32321
FKNMS1,Sanctuary,-80.34864,25.32321
FKNMS1,Sanctuary,-80.34851,25.32325
FKNMS1,Sanctuary,-80.34846,25.32324
FKNMS1,Sanctuary,-80.34846,25.3232
FKNMS1,Sanctuary,-80.34851,25.32309
FKNMS1,Sanctuary,-80.34861,25.323
FKNMS1,Sanctuary,-80.34877,25.32273
FKNMS1,Sanctuary,-80.34878,25.32256
FKNMS1,Sanctuary,-80.3488,25.32233
FKNMS1,Sanctuary,-80.34884,25.32217
FKNMS1,Sanctuary,-80.34896,25.3218
FKNMS1,Sanctuary,-80.34896,25.32164
FKNMS1,Sanctuary,-80.3489,25.32157
FKNMS1,Sanctuary,-80.3487,25.32145
FKNMS1,Sanctuary,-80.34854,25.32143
FKNMS1,Sanctuary,-80.34819,25.32145
FKNMS1,Sanctuary,-80.34796,25.32153
FKNMS1,Sanctuary,-80.34767,25.32163
FKNMS1,Sanctuary,-80.34706,25.32188
FKNMS1,Sanctuary,-80.34608,25.32233
FKNMS1,Sanctuary,-80.34588,25.3224
FKNMS1,Sanctuary,-80.34581,25.32243
FKNMS1,Sanctuary,-80.34549,25.32261
FKNMS1,Sanctuary,-80.34523,25.32275
FKNMS1,Sanctuary,-80.34494,25.3228
FKNMS1,Sanctuary,-80.34463,25.3228
FKNMS1,Sanctuary,-80.34426,25.32288
FKNMS1,Sanctuary,-80.34404,25.32291
FKNMS1,Sanctuary,-80.3437,25.32291
FKNMS1,Sanctuary,-80.34342,25.32288
FKNMS1,Sanctuary,-80.34325,25.32287
FKNMS1,Sanctuary,-80.34294,25.32291
FKNMS1,Sanctuary,-80.34289,25.32293
FKNMS1,Sanctuary,-80.34281,25.32295
FKNMS1,Sanctuary,-80.34268,25.32304
FKNMS1,Sanctuary,-80.3426,25.32317
FKNMS1,Sanctuary,-80.34259,25.32324
FKNMS1,Sanctuary,-80.34262,25.32338
FKNMS1,Sanctuary,-80.34282,25.32365
FKNMS1,Sanctuary,-80.34311,25.32423
FKNMS1,Sanctuary,-80.34327,25.32452
FKNMS1,Sanctuary,-80.34346,25.32507
FKNMS1,Sanctuary,-80.34355,25.32542
FKNMS1,Sanctuary,-80.34356,25.32564
FKNMS1,Sanctuary,-80.34362,25.32602
FKNMS1,Sanctuary,-80.34362,25.32638
FKNMS1,Sanctuary,-80.34359,25.32656
FKNMS1,Sanctuary,-80.34352,25.32696
FKNMS1,Sanctuary,-80.34352,25.32771
FKNMS1,Sanctuary,-80.34349,25.32789
FKNMS1,Sanctuary,-80.34339,25.32807
FKNMS1,Sanctuary,-80.34339,25.32823
FKNMS1,Sanctuary,-80.34346,25.3284
FKNMS1,Sanctuary,-80.34349,25.32852
FKNMS1,Sanctuary,-80.34346,25.32857
FKNMS1,Sanctuary,-80.34346,25.32863
FKNMS1,Sanctuary,-80.3435,25.32866
FKNMS1,Sanctuary,-80.34362,25.32863
FKNMS1,Sanctuary,-80.34376,25.32851
FKNMS1,Sanctuary,-80.34392,25.32849
FKNMS1,Sanctuary,-80.34405,25.32838
FKNMS1,Sanctuary,-80.34412,25.32838
FKNMS1,Sanctuary,-80.3442,25.32843
FKNMS1,Sanctuary,-80.34424,25.3285
FKNMS1,Sanctuary,-80.34426,25.32862
FKNMS1,Sanctuary,-80.34421,25.32885
FKNMS1,Sanctuary,-80.3441,25.32908
FKNMS1,Sanctuary,-80.34402,25.32929
FKNMS1,Sanctuary,-80.34392,25.32948
FKNMS1,Sanctuary,-80.34369,25.32976
FKNMS1,Sanctuary,-80.34358,25.32981
FKNMS1,Sanctuary,-80.34342,25.32989
FKNMS1,Sanctuary,-80.34336,25.32993
FKNMS1,Sanctuary,-80.34336,25.33
FKNMS1,Sanctuary,-80.34331,25.33007
FKNMS1,Sanctuary,-80.34323,25.33014
FKNMS1,Sanctuary,-80.34321,25.33018
FKNMS1,Sanctuary,-80.34328,25.33028
FKNMS1,Sanctuary,-80.34334,25.33047
FKNMS1,Sanctuary,-80.34333,25.33058
FKNMS1,Sanctuary,-80.34321,25.33085
FKNMS1,Sanctuary,-80.34318,25.33094
FKNMS1,Sanctuary,-80.34309,25.33104
FKNMS1,Sanctuary,-80.34301,25.33106
FKNMS1,Sanctuary,-80.34278,25.33107
FKNMS1,Sanctuary,-80.34272,25.33116
FKNMS1,Sanctuary,-80.34267,25.33147
FKNMS1,Sanctuary,-80.3426,25.33173
FKNMS1,Sanctuary,-80.34249,25.33206
FKNMS1,Sanctuary,-80.34214,25.33278
FKNMS1,Sanctuary,-80.34151,25.33395
FKNMS1,Sanctuary,-80.34109,25.33462
FKNMS1,Sanctuary,-80.3407,25.3352
FKNMS1,Sanctuary,-80.34046,25.33548
FKNMS1,Sanctuary,-80.34022,25.33567
FKNMS1,Sanctuary,-80.33983,25.33603
FKNMS1,Sanctuary,-80.33954,25.33626
FKNMS1,Sanctuary,-80.33937,25.33635
FKNMS1,Sanctuary,-80.33899,25.33648
FKNMS1,Sanctuary,-80.33889,25.33655
FKNMS1,Sanctuary,-80.33879,25.33666
FKNMS1,Sanctuary,-80.33867,25.33692
FKNMS1,Sanctuary,-80.33845,25.33761
FKNMS1,Sanctuary,-80.33843,25.3377
FKNMS1,Sanctuary,-80.33831,25.33787
FKNMS1,Sanctuary,-80.33795,25.3382
FKNMS1,Sanctuary,-80.33747,25.33857
FKNMS1,Sanctuary,-80.33731,25.33873
FKNMS1,Sanctuary,-80.33716,25.33893
FKNMS1,Sanctuary,-80.33681,25.33928
FKNMS1,Sanctuary,-80.33638,25.3396
FKNMS1,Sanctuary,-80.33617,25.33981
FKNMS1,Sanctuary,-80.33597,25.34002
FKNMS1,Sanctuary,-80.33577,25.34033
FKNMS1,Sanctuary,-80.33575,25.3405
FKNMS1,Sanctuary,-80.33567,25.34063
FKNMS1,Sanctuary,-80.33552,25.34075
FKNMS1,Sanctuary,-80.33532,25.34106
FKNMS1,Sanctuary,-80.3352,25.34132
FKNMS1,Sanctuary,-80.33493,25.34175
FKNMS1,Sanctuary,-80.33464,25.34219
FKNMS1,Sanctuary,-80.33448,25.34234
FKNMS1,Sanctuary,-80.33438,25.34238
FKNMS1,Sanctuary,-80.33432,25.34241
FKNMS1,Sanctuary,-80.33409,25.34274
FKNMS1,Sanctuary,-80.3338,25.34281
FKNMS1,Sanctuary,-80.33377,25.34285
FKNMS1,Sanctuary,-80.3338,25.34288
FKNMS1,Sanctuary,-80.33385,25.34292
FKNMS1,Sanctuary,-80.33401,25.34305
FKNMS1,Sanctuary,-80.33414,25.34312
FKNMS1,Sanctuary,-80.33422,25.34311
FKNMS1,Sanctuary,-80.33435,25.34292
FKNMS1,Sanctuary,-80.33452,25.34288
FKNMS1,Sanctuary,-80.33464,25.34284
FKNMS1,Sanctuary,-80.33469,25.34285
FKNMS1,Sanctuary,-80.33465,25.34308
FKNMS1,Sanctuary,-80.33465,25.34315
FKNMS1,Sanctuary,-80.33475,25.34318
FKNMS1,Sanctuary,-80.33477,25.34323
FKNMS1,Sanctuary,-80.33472,25.3433
FKNMS1,Sanctuary,-80.33461,25.34338
FKNMS1,Sanctuary,-80.33459,25.34349
FKNMS1,Sanctuary,-80.33456,25.34356
FKNMS1,Sanctuary,-80.33449,25.34365
FKNMS1,Sanctuary,-80.33441,25.34367
FKNMS1,Sanctuary,-80.33429,25.3436
FKNMS1,Sanctuary,-80.33419,25.34348
FKNMS1,Sanctuary,-80.33411,25.34347
FKNMS1,Sanctuary,-80.33406,25.34349
FKNMS1,Sanctuary,-80.33399,25.34358
FKNMS1,Sanctuary,-80.3339,25.34358
FKNMS1,Sanctuary,-80.33387,25.34362
FKNMS1,Sanctuary,-80.33384,25.34374
FKNMS1,Sanctuary,-80.3338,25.34379
FKNMS1,Sanctuary,-80.33368,25.3438
FKNMS1,Sanctuary,-80.33357,25.34375
FKNMS1,Sanctuary,-80.33343,25.34375
FKNMS1,Sanctuary,-80.33335,25.34378
FKNMS1,Sanctuary,-80.33323,25.34394
FKNMS1,Sanctuary,-80.333,25.34421
FKNMS1,Sanctuary,-80.33288,25.34441
FKNMS1,Sanctuary,-80.33277,25.34469
FKNMS1,Sanctuary,-80.33263,25.34488
FKNMS1,Sanctuary,-80.33266,25.34503
FKNMS1,Sanctuary,-80.33215,25.34535
FKNMS1,Sanctuary,-80.33211,25.34535
FKNMS1,Sanctuary,-80.33209,25.34538
FKNMS1,Sanctuary,-80.33206,25.34541
FKNMS1,Sanctuary,-80.33206,25.34556
FKNMS1,Sanctuary,-80.33208,25.34572
FKNMS1,Sanctuary,-80.33205,25.34578
FKNMS1,Sanctuary,-80.33198,25.34582
FKNMS1,Sanctuary,-80.33187,25.34581
FKNMS1,Sanctuary,-80.33163,25.34578
FKNMS1,Sanctuary,-80.33155,25.34578
FKNMS1,Sanctuary,-80.33152,25.34584
FKNMS1,Sanctuary,-80.33156,25.3459
FKNMS1,Sanctuary,-80.33126,25.34637
FKNMS1,Sanctuary,-80.33123,25.34635
FKNMS1,Sanctuary,-80.33118,25.34635
FKNMS1,Sanctuary,-80.33116,25.3464
FKNMS1,Sanctuary,-80.33123,25.34648
FKNMS1,Sanctuary,-80.33142,25.34661
FKNMS1,Sanctuary,-80.33163,25.34673
FKNMS1,Sanctuary,-80.33168,25.34681
FKNMS1,Sanctuary,-80.33171,25.34698
FKNMS1,Sanctuary,-80.33159,25.3475
FKNMS1,Sanctuary,-80.33146,25.34787
FKNMS1,Sanctuary,-80.33123,25.3485
FKNMS1,Sanctuary,-80.33103,25.3488
FKNMS1,Sanctuary,-80.33065,25.34927
FKNMS1,Sanctuary,-80.33055,25.3494
FKNMS1,Sanctuary,-80.33039,25.34965
FKNMS1,Sanctuary,-80.33024,25.34994
FKNMS1,Sanctuary,-80.33016,25.35004
FKNMS1,Sanctuary,-80.33007,25.35014
FKNMS1,Sanctuary,-80.32998,25.35034
FKNMS1,Sanctuary,-80.32992,25.35063
FKNMS1,Sanctuary,-80.32991,25.35084
FKNMS1,Sanctuary,-80.32974,25.35127
FKNMS1,Sanctuary,-80.32962,25.35148
FKNMS1,Sanctuary,-80.32944,25.35157
FKNMS1,Sanctuary,-80.32921,25.35224
FKNMS1,Sanctuary,-80.32908,25.35258
FKNMS1,Sanctuary,-80.32895,25.35295
FKNMS1,Sanctuary,-80.32882,25.35324
FKNMS1,Sanctuary,-80.3287,25.35363
FKNMS1,Sanctuary,-80.32857,25.35387
FKNMS1,Sanctuary,-80.32835,25.35433
FKNMS1,Sanctuary,-80.32821,25.35459
FKNMS1,Sanctuary,-80.32811,25.35488
FKNMS1,Sanctuary,-80.32794,25.35515
FKNMS1,Sanctuary,-80.32785,25.35542
FKNMS1,Sanctuary,-80.32754,25.35601
FKNMS1,Sanctuary,-80.32714,25.35665
FKNMS1,Sanctuary,-80.32677,25.35725
FKNMS1,Sanctuary,-80.32662,25.35743
FKNMS1,Sanctuary,-80.32645,25.35756
FKNMS1,Sanctuary,-80.32637,25.35764
FKNMS1,Sanctuary,-80.32609,25.35801
FKNMS1,Sanctuary,-80.32582,25.35833
FKNMS1,Sanctuary,-80.32556,25.35854
FKNMS1,Sanctuary,-80.32528,25.3587
FKNMS1,Sanctuary,-80.32514,25.35879
FKNMS1,Sanctuary,-80.32479,25.35907
FKNMS1,Sanctuary,-80.32442,25.3594
FKNMS1,Sanctuary,-80.32415,25.35964
FKNMS1,Sanctuary,-80.32392,25.35986
FKNMS1,Sanctuary,-80.32381,25.36003
FKNMS1,Sanctuary,-80.32373,25.36027
FKNMS1,Sanctuary,-80.32344,25.36093
FKNMS1,Sanctuary,-80.32302,25.36157
FKNMS1,Sanctuary,-80.32286,25.36177
FKNMS1,Sanctuary,-80.3226,25.36199
FKNMS1,Sanctuary,-80.32199,25.36246
FKNMS1,Sanctuary,-80.3218,25.36257
FKNMS1,Sanctuary,-80.32146,25.3627
FKNMS1,Sanctuary,-80.32099,25.3629
FKNMS1,Sanctuary,-80.32025,25.36316
FKNMS1,Sanctuary,-80.3199,25.3632
FKNMS1,Sanctuary,-80.31937,25.36319
FKNMS1,Sanctuary,-80.31929,25.36317
FKNMS1,Sanctuary,-80.31923,25.36309
FKNMS1,Sanctuary,-80.31919,25.36308
FKNMS1,Sanctuary,-80.31901,25.36312
FKNMS1,Sanctuary,-80.31893,25.36318
FKNMS1,Sanctuary,-80.31881,25.36314
FKNMS1,Sanctuary,-80.31872,25.36314
FKNMS1,Sanctuary,-80.31871,25.36318
FKNMS1,Sanctuary,-80.31872,25.36323
FKNMS1,Sanctuary,-80.31871,25.36339
FKNMS1,Sanctuary,-80.31864,25.36347
FKNMS1,Sanctuary,-80.3184,25.36365
FKNMS1,Sanctuary,-80.318,25.36392
FKNMS1,Sanctuary,-80.31782,25.364
FKNMS1,Sanctuary,-80.3173,25.36421
FKNMS1,Sanctuary,-80.31707,25.36433
FKNMS1,Sanctuary,-80.31672,25.36456
FKNMS1,Sanctuary,-80.31612,25.36513
FKNMS1,Sanctuary,-80.31584,25.36541
FKNMS1,Sanctuary,-80.31502,25.36625
FKNMS1,Sanctuary,-80.31481,25.36641
FKNMS1,Sanctuary,-80.31438,25.36662
FKNMS1,Sanctuary,-80.31399,25.36696
FKNMS1,Sanctuary,-80.31369,25.3674
FKNMS1,Sanctuary,-80.31349,25.3677
FKNMS1,Sanctuary,-80.31327,25.368
FKNMS1,Sanctuary,-80.31275,25.36867
FKNMS1,Sanctuary,-80.31255,25.36897
FKNMS1,Sanctuary,-80.31216,25.36983
FKNMS1,Sanctuary,-80.31203,25.37003
FKNMS1,Sanctuary,-80.31154,25.37043
FKNMS1,Sanctuary,-80.31142,25.3706
FKNMS1,Sanctuary,-80.31101,25.37139
FKNMS1,Sanctuary,-80.31077,25.37182
FKNMS1,Sanctuary,-80.31036,25.37282
FKNMS1,Sanctuary,-80.28083,25.36845
FKNMS1,Sanctuary,-80.25668,25.35134
FKNMS1,Sanctuary,-80.25635,25.35113
FKNMS1,Sanctuary,-80.25585,25.35074
FKNMS1,Sanctuary,-80.2549,25.34973
FKNMS1,Sanctuary,-80.2547,25.34885
FKNMS1,Sanctuary,-80.2544,25.34839
FKNMS1,Sanctuary,-80.25401,25.34769
FKNMS1,Sanctuary,-80.25264,25.34546
FKNMS1,Sanctuary,-80.25232,25.34517
FKNMS1,Sanctuary,-80.25128,25.34409
FKNMS1,Sanctuary,-80.2509,25.34372
FKNMS1,Sanctuary,-80.25026,25.34323
FKNMS1,Sanctuary,-80.24978,25.34291
FKNMS1,Sanctuary,-80.24931,25.34264
FKNMS1,Sanctuary,-80.24893,25.34241
FKNMS1,Sanctuary,-80.24854,25.34225
FKNMS1,Sanctuary,-80.24781,25.34182
FKNMS1,Sanctuary,-80.24711,25.34122
FKNMS1,Sanctuary,-80.24702,25.34101
FKNMS1,Sanctuary,-80.24683,25.34063
FKNMS1,Sanctuary,-80.24681,25.34059
FKNMS1,Sanctuary,-80.2462,25.33908
FKNMS1,Sanctuary,-80.24594,25.33869
FKNMS1,Sanctuary,-80.24579,25.33852
FKNMS1,Sanctuary,-80.2443,25.33623
FKNMS1,Sanctuary,-80.2442,25.3361
FKNMS1,Sanctuary,-80.24326,25.33517
FKNMS1,Sanctuary,-80.20948,25.33599
FKNMS1,Sanctuary,-80.19904,25.3238
FKNMS1,Sanctuary,-80.16495,25.2903
FKNMS1,Sanctuary,-80.15422,25.30871
FKNMS1,Sanctuary,-80.13472,25.37323
FKNMS1,Sanctuary,-80.12264,25.41314
FKNMS1,Sanctuary,-80.10665,25.46594
FKNMS1,Sanctuary,-80.10294,25.4814
FKNMS1,Sanctuary,-80.09997,25.49744
FKNMS1,Sanctuary,-80.09661,25.51402
FKNMS1,Sanctuary,-80.09594,25.51737
FKNMS1,Sanctuary,-80.09522,25.5209
FKNMS1,Sanctuary,-80.09468,25.5254
FKNMS1,Sanctuary,-80.09123,25.55746
FKNMS1,Sanctuary,-80.09001,25.57209
FKNMS1,Sanctuary,-80.08846,25.59314
FKNMS1,Sanctuary,-80.08806,25.59958
FKNMS1,Sanctuary,-80.08789,25.60228
FKNMS1,Sanctuary,-80.08781,25.61424
FKNMS1,Sanctuary,-80.08741,25.63184
FKNMS1,Sanctuary,-80.08744,25.64462
FKNMS1,Sanctuary,-80.08311,25.64474
FKNMS1,Sanctuary,-80.06643,25.64473
FKNMS1,Sanctuary,-80.06643,25.64368
FKNMS1,Sanctuary,-80.06643,25.64035
FKNMS1,Sanctuary,-80.06643,25.63701
FKNMS1,Sanctuary,-80.06643,25.63367
FKNMS1,Sanctuary,-80.06643,25.63032
FKNMS1,Sanctuary,-80.06643,25.62698
FKNMS1,Sanctuary,-80.06643,25.62365
FKNMS1,Sanctuary,-80.06643,25.62031
FKNMS1,Sanctuary,-80.06643,25.61697
FKNMS1,Sanctuary,-80.06643,25.61362
FKNMS1,Sanctuary,-80.06643,25.61028
FKNMS1,Sanctuary,-80.06643,25.60695
FKNMS1,Sanctuary,-80.06643,25.60361
FKNMS1,Sanctuary,-80.06643,25.60027
FKNMS1,Sanctuary,-80.06643,25.59692
FKNMS1,Sanctuary,-80.06643,25.59358
FKNMS1,Sanctuary,-80.06643,25.59025
FKNMS1,Sanctuary,-80.06643,25.58691
FKNMS1,Sanctuary,-80.06643,25.58357
FKNMS1,Sanctuary,-80.06643,25.58022
FKNMS1,Sanctuary,-80.06643,25.57688
FKNMS1,Sanctuary,-80.06643,25.57355
FKNMS1,Sanctuary,-80.06643,25.57021
FKNMS1,Sanctuary,-80.06643,25.56706
FKNMS1,Sanctuary,-80.06701,25.56357
FKNMS1,Sanctuary,-80.06756,25.56028
FKNMS1,Sanctuary,-80.06811,25.55699
FKNMS1,Sanctuary,-80.06866,25.5537
FKNMS1,Sanctuary,-80.06921,25.55041
FKNMS1,Sanctuary,-80.06976,25.5471
FKNMS1,Sanctuary,-80.07031,25.54381
FKNMS1,Sanctuary,-80.07086,25.54052
FKNMS1,Sanctuary,-80.07141,25.53723
FKNMS1,Sanctuary,-80.07196,25.53393
FKNMS1,Sanctuary,-80.07251,25.53062
FKNMS1,Sanctuary,-80.07306,25.52733
FKNMS1,Sanctuary,-80.07361,25.52404
FKNMS1,Sanctuary,-80.07416,25.52075
FKNMS1,Sanctuary,-80.07471,25.51746
FKNMS1,Sanctuary,-80.07525,25.51415
FKNMS1,Sanctuary,-80.0758,25.51086
FKNMS1,Sanctuary,-80.07635,25.50757
FKNMS1,Sanctuary,-80.0769,25.50428
FKNMS1,Sanctuary,-80.0774,25.50129
FKNMS1,Sanctuary,-80.07745,25.50099
FKNMS1,Sanctuary,-80.078,25.49768
FKNMS1,Sanctuary,-80.07855,25.49439
FKNMS1,Sanctuary,-80.0791,25.4911
FKNMS1,Sanctuary,-80.07965,25.48781
FKNMS1,Sanctuary,-80.0802,25.48452
FKNMS1,Sanctuary,-80.08075,25.48121
FKNMS1,Sanctuary,-80.0813,25.47792
FKNMS1,Sanctuary,-80.08185,25.47463
FKNMS1,Sanctuary,-80.0824,25.47134
FKNMS1,Sanctuary,-80.08295,25.46805
FKNMS1,Sanctuary,-80.08311,25.46706
FKNMS1,Sanctuary,-80.08402,25.46385
FKNMS1,Sanctuary,-80.08494,25.46064
FKNMS1,Sanctuary,-80.08585,25.45744
FKNMS1,Sanctuary,-80.08678,25.45423
FKNMS1,Sanctuary,-80.08742,25.45195
FKNMS1,Sanctuary,-80.08834,25.44874
FKNMS1,Sanctuary,-80.08925,25.44553
FKNMS1,Sanctuary,-80.09017,25.44232
FKNMS1,Sanctuary,-80.09109,25.43912
FKNMS1,Sanctuary,-80.092,25.43591
FKNMS1,Sanctuary,-80.09292,25.43268
FKNMS1,Sanctuary,-80.09385,25.42948
FKNMS1,Sanctuary,-80.09476,25.42627
FKNMS1,Sanctuary,-80.09568,25.42306
FKNMS1,Sanctuary,-80.09659,25.41985
FKNMS1,Sanctuary,-80.09752,25.41663
FKNMS1,Sanctuary,-80.09843,25.41342
FKNMS1,Sanctuary,-80.09935,25.41021
FKNMS1,Sanctuary,-80.10026,25.407
FKNMS1,Sanctuary,-80.10118,25.40379
FKNMS1,Sanctuary,-80.1021,25.40057
FKNMS1,Sanctuary,-80.10302,25.39736
FKNMS1,Sanctuary,-80.10393,25.39415
FKNMS1,Sanctuary,-80.10485,25.39094
FKNMS1,Sanctuary,-80.10577,25.38774
FKNMS1,Sanctuary,-80.10669,25.38451
FKNMS1,Sanctuary,-80.10761,25.38131
FKNMS1,Sanctuary,-80.10853,25.3781
FKNMS1,Sanctuary,-80.10944,25.37489
FKNMS1,Sanctuary,-80.11036,25.37168
FKNMS1,Sanctuary,-80.11128,25.36846
FKNMS1,Sanctuary,-80.1122,25.36525
FKNMS1,Sanctuary,-80.11311,25.36204
FKNMS1,Sanctuary,-80.11403,25.35883
FKNMS1,Sanctuary,-80.11494,25.35562
FKNMS1,Sanctuary,-80.11587,25.3524
FKNMS1,Sanctuary,-80.11644,25.3504
FKNMS1,Sanctuary,-80.1171,25.34713
FKNMS1,Sanctuary,-80.11775,25.34385
FKNMS1,Sanctuary,-80.1184,25.34058
FKNMS1,Sanctuary,-80.11865,25.33934
FKNMS1,Sanctuary,-80.11931,25.33606
FKNMS1,Sanctuary,-80.11996,25.33279
FKNMS1,Sanctuary,-80.12061,25.32952
FKNMS1,Sanctuary,-80.12127,25.32625
FKNMS1,Sanctuary,-80.12192,25.32298
FKNMS1,Sanctuary,-80.12258,25.31969
FKNMS1,Sanctuary,-80.12323,25.31641
FKNMS1,Sanctuary,-80.12389,25.31314
FKNMS1,Sanctuary,-80.12454,25.30987
FKNMS1,Sanctuary,-80.1252,25.3066
FKNMS1,Sanctuary,-80.12585,25.30331
FKNMS1,Sanctuary,-80.1265,25.30004
FKNMS1,Sanctuary,-80.12716,25.29677
FKNMS1,Sanctuary,-80.12782,25.2935
FKNMS1,Sanctuary,-80.12847,25.29022
FKNMS1,Sanctuary,-80.12913,25.28694
FKNMS1,Sanctuary,-80.12978,25.28366
FKNMS1,Sanctuary,-80.13044,25.28039
FKNMS1,Sanctuary,-80.1311,25.27712
FKNMS1,Sanctuary,-80.13175,25.27385
FKNMS1,Sanctuary,-80.13241,25.27056
FKNMS1,Sanctuary,-80.13306,25.26729
FKNMS1,Sanctuary,-80.13472,25.26415
FKNMS1,Sanctuary,-80.13635,25.26123
FKNMS1,Sanctuary,-80.13786,25.25851
FKNMS1,Sanctuary,-80.13948,25.25558
FKNMS1,Sanctuary,-80.14111,25.25267
FKNMS1,Sanctuary,-80.14272,25.24975
FKNMS1,Sanctuary,-80.14435,25.24683
FKNMS1,Sanctuary,-80.14597,25.24392
FKNMS1,Sanctuary,-80.14759,25.24099
FKNMS1,Sanctuary,-80.14922,25.23807
FKNMS1,Sanctuary,-80.15083,25.23515
FKNMS1,Sanctuary,-80.15246,25.23224
FKNMS1,Sanctuary,-80.15408,25.22932
FKNMS1,Sanctuary,-80.1557,25.22639
FKNMS1,Sanctuary,-80.15733,25.22347
FKNMS1,Sanctuary,-80.15894,25.22055
FKNMS1,Sanctuary,-80.16057,25.21764
FKNMS1,Sanctuary,-80.16219,25.21472
FKNMS1,Sanctuary,-80.16381,25.21179
FKNMS1,Sanctuary,-80.16544,25.20887
